n/a;code;condition;event;ini;type;prio;group;reuse;speaker;voice;#;English(en)                        | (2nd row after this ingame);Bulgarian(bg)
;trophy_pSkel_S_war_0001;;trophy_pSkel;war;line;1001;;TRUE;war;;;Не первые скелеты, с которыми я сталкивалась.;
;trophy_pSkel_S_war_0002;;trophy_pSkel;war;line;1002;;TRUE;war;;;Этот щит древний… интересно, из какой он эпохи.;
;trophy_pSkel_S_war_0003;;trophy_pSkel;war;line;1003;;TRUE;war;;;Бьюсь об заклад, их души не хотели бы, чтобы их тела служили Смерти прислужниками.;
;trophy_pSkel_S_ran_0001;;trophy_pSkel;ran;line;1001;;TRUE;ran;;;Смерть могла бы хотя бы одеть эти скелетные механизмы.;
;trophy_pSkel_S_dru_0001;;trophy_pSkel;dru;line;1001;;TRUE;dru;;;Хранить кости как трофеи. Расточительно.;
;trophy_pSkel_S_dru_0002;;trophy_pSkel;dru;line;1002;;TRUE;dru;;;Волк мог бы наесться этим на целый день.;
;trophy_pSumm_S_kni_0001;;trophy_pSumm;kni;line;1001;;TRUE;kni;;;Нам нужно изучить этих Призывателей.;
;trophy_pSumm_S_kni_0002;;trophy_pSumm;kni;line;1002;;TRUE;kni;;;Ещё не собрали Призывателя целиком, но уверен, из того, что есть, мы что-нибудь выудим.;
;trophy_pSumm_S_kni_0003;;trophy_pSumm;kni;line;1003;;TRUE;kni;;;Интересно, могут ли они призывать существ посильнее скелетов.;
;trophy_pSumm_S_kni_0004;;trophy_pSumm;kni;line;1004;;TRUE;kni;;;Как бы мерзостно ни было их существование, выглядят они довольно величественно.;
;trophy_pSumm_S_sor_0001;;trophy_pSumm;sor;line;1001;;TRUE;sor;;;Призыватель!;
;trophy_pSumm_S_sor_0002;;trophy_pSumm;sor;line;1002;;TRUE;sor;;;Ещё собираю его по кусочкам.;
;trophy_pSumm_S_sor_0003;;trophy_pSumm;sor;line;1003;;TRUE;sor;;;Кропотливая работа, будто я снова в том музее -.-;
;trophy_pSumm_S_sor_0004;;trophy_pSumm;sor;line;1004;;TRUE;sor;;;Наверное, поэтому я и не увлеклась магией призыва.;
;trophy_pSumm_S_sor_0005;;trophy_pSumm;sor;line;1005;;TRUE;sor;;;Может, эти змеелюди меня научат :p;
;trophy_pSumm_S_sor_0006;;trophy_pSumm;sor;line;1006;;TRUE;sor;;;Если бы только… ну, понимаешь… мы не застряли в вечной битве.;
;trophy_pSumm_S_ass_0001;;trophy_pSumm;ass;line;1001;;TRUE;ass;;;обожаю, когда эти ребята призывают ещё скелетов, чтобы я их обчистила;
;trophy_pSumm_S_ass_0002;;trophy_pSumm;ass;line;1002;;TRUE;ass;;;таких лучше держать живыми;
;trophy_pSumm_S_bar_0001;;trophy_pSumm;bar;line;1001;;TRUE;bar;;;Призыватель! Хороший друг во Владении Смерти!;
;trophy_pSumm_S_bar_0002;;trophy_pSumm;bar;line;1002;;TRUE;bar;;;Приносит больше костей, чтобы крушить! Лучше их не убивать.;
;trophy_pSumm_S_bar_0003;;trophy_pSumm;bar;line;1003;;TRUE;bar;;;Но Меррис сказала, что хочет собрать одного целиком. Так что крушить надо *кое-кого*.;
;trophy_pSumm_S_war_0001;;trophy_pSumm;war;line;1001;;TRUE;war;;;Не работа ли это некроманта?;
;trophy_pSumm_S_war_0002;;trophy_pSumm;war;line;1002;;TRUE;war;;;Или скелет сам себя собрал получше?;
;trophy_pSumm_S_war_0003;;trophy_pSumm;war;line;1003;;TRUE;war;;;Хм, даже во Владении Смерти… жизнь найдёт путь.;
;trophy_pSumm_S_dru_0001;;trophy_pSumm;dru;line;1001;;TRUE;dru;;;Мерзость.;
;trophy_pSumm_S_dru_0002;;trophy_pSumm;dru;line;1002;;TRUE;dru;;;Некромантия мерзостна.;
;trophy_pSumm_S_dru_0003;;trophy_pSumm;dru;line;1003;;TRUE;dru;;;Трата хороших костей.;
;trophy_pOoze_S_kni_0001;;trophy_pOoze;kni;line;1001;;TRUE;kni;;;Склянка с Оузи, интересно, пригодится ли она для чего-нибудь.;
;trophy_pOoze_S_kni_0002;;trophy_pOoze;kni;line;1002;;TRUE;kni;;;Рой Оузи — настоящая проверка мастерства воина.;
;trophy_pOoze_S_kni_0003;;trophy_pOoze;kni;line;1003;;TRUE;kni;;;Хотя бы мелкие.;
;trophy_pOoze_S_kni_0004;;trophy_pOoze;kni;line;1004;;TRUE;kni;;;Хорошо, что они не сливаются и не растут.;
;trophy_pOoze_S_sor_0001;;trophy_pOoze;sor;line;1001;;TRUE;sor;;;Эх, если бы я лучше разбиралась в зельях T.T;
;trophy_pOoze_S_sor_0002;;trophy_pOoze;sor;line;1002;;TRUE;sor;;;Похоже, эта оузи-слизь может давать регенерацию!;
;trophy_pOoze_S_sor_0003;;trophy_pOoze;sor;line;1003;;TRUE;sor;;;Довольно противные твари.;
;trophy_pOoze_S_sor_0004;;trophy_pOoze;sor;line;1004;;TRUE;sor;;;Но Оузи, в общем-то, милые :3;
;trophy_pOoze_S_ass_0001;;trophy_pOoze;ass;line;1001;;TRUE;ass;;;фу, какая гадость;
;trophy_pOoze_S_ass_0002;;trophy_pOoze;ass;line;1002;;TRUE;ass;;;зачем мы вообще нафасовали оузи-тварей в эти банки?;
;trophy_pOoze_S_ass_0003;;trophy_pOoze;ass;line;1003;;TRUE;ass;;;ну, если Меррис думает, что сварит из этого зелье…;
;trophy_pOoze_S_bar_0001;;trophy_pOoze;bar;line;1001;;TRUE;bar;;;Ха! Банка Оузи похожа на орочье пойло.;
;trophy_pOoze_S_bar_0002;;trophy_pOoze;bar;line;1002;;TRUE;bar;;;Когда Меррис не смотрит, я пробую на вкус из банки.;
;trophy_pOoze_S_bar_0003;;trophy_pOoze;bar;line;1003;;TRUE;bar;;;Меррис сказала, что сварит из этого зелье. А может, оно уже зелье.;
;trophy_pOoze_S_bar_0004;;trophy_pOoze;bar;line;1004;;TRUE;bar;;;А может, оузи-слизь — это алкоголь!;
;trophy_pGhos_S_kni_0001;;trophy_pGhos;kni;line;1001;;TRUE;kni;;;Зря мы вообще сунули сюда призрачную субстанцию.;
;trophy_pGhos_S_kni_0002;;trophy_pGhos;kni;line;1002;;TRUE;kni;;;Она может ожить.;
;trophy_pGhos_S_kni_0003;;trophy_pGhos;kni;line;1003;;TRUE;kni;;;Впрочем, склянка выглядит достаточно крепкой, чтобы её сдержать.;
;trophy_pGhos_S_sor_0001;;trophy_pGhos;sor;line;1001;;TRUE;sor;;;Призрачная субстанция!;
;trophy_pGhos_S_sor_0002;;trophy_pGhos;sor;line;1002;;TRUE;sor;;;Лучше я от неё подальше.;
;trophy_pGhos_S_sor_0003;;trophy_pGhos;sor;line;1003;;TRUE;sor;;;Придётся повесить на него предупреждающую табличку.;
;trophy_pGhos_S_sor_0004;;trophy_pGhos;sor;line;1004;;TRUE;sor;;;Внимание: опасная призрачная материя!;
;trophy_pGhos_S_ass_0001;;trophy_pGhos;ass;line;1001;;TRUE;ass;;;призрачная материя;
;trophy_pGhos_S_ass_0002;;trophy_pGhos;ass;line;1002;;TRUE;ass;;;зато выглядит круто;
;trophy_pGhos_S_bar_0001;;trophy_pGhos;bar;line;1001;;TRUE;bar;;;Ха-ха! Эта призрачная материя совсем безобидная.;
;trophy_pGhos_S_bar_0002;;trophy_pGhos;bar;line;1002;;TRUE;bar;;;Призраки даже оружие поднять не могут.;
;trophy_pGhos_S_bar_0003;;trophy_pGhos;bar;line;1003;;TRUE;bar;;;Слабые противники — эти призраки.;
;trophy_pGhos_S_war_0001;;trophy_pGhos;war;line;1001;;TRUE;war;;;Дома я знала одного призрака.;
;trophy_pGhos_S_war_0002;;trophy_pGhos;war;line;1002;;TRUE;war;;;Интересно, почему одни призраки уходят дальше, а другие остаются в нашем мире.;
;trophy_pGhos_S_war_0003;;trophy_pGhos;war;line;1003;;TRUE;war;;;Эти призраки осложняют мою нежизнь.;
;trophy_pGhos_S_ran_0001;;trophy_pGhos;ran;line;1001;;TRUE;ran;;;Дворцовые призраки добрее.;
;trophy_pGhos_S_dru_0001;;trophy_pGhos;dru;line;1001;;TRUE;dru;;;Противоестественно.;
;succeed_M_sor_0001;last_run_win and kill_VampireLord;return;sor;line;1;returnss;FALSE;sor;;;Спасибо за ключ, Барон ^^;
;succeed_M_ass_0001;last_run_win and kill_VampireLord;return;ass;line;1;returnss;FALSE;ass;;;получай, барон;
;succeed_M_bar_0001;last_run_win and kill_VampireLord;return;bar;line;1;returnss;FALSE;bar;;;В следующий раз получится лучше, Барон.;
;succeed_M_war_0001;last_run_win and kill_VampireLord;return;war;line;1;returnss;FALSE;war;;;Я… победила… Барона. Значит, я <b>могу</b> преуспеть. Нет, я <b>преуспею</b>.;
;succeed_M_ran_0001;last_run_win and kill_VampireLord;return;ran;line;1;returnss;FALSE;ran;;;Неплохой наряд, Барон.;
;succeed_M_dru_0001;last_run_win and kill_VampireLord;return;dru;line;1;returnss;FALSE;dru;;;Теперь <b>я</b> выпью твоей крови, вампир.;
;succeed_S_kni_0001;last_run_win and kill_TheBlackArcher;return;kni;line;1;returnss;FALSE;kni;;;Что ж, конец ламам.;
;succeed_S_sor_0001;last_run_win and kill_TheBlackArcher;return;sor;line;1;returnss;FALSE;sor;;;Простите, ламы ^^!;
;succeed_S_ass_0001;last_run_win and kill_TheBlackArcher;return;ass;line;1;returnss;FALSE;ass;;;ламы.;
;succeed_S_bar_0001;last_run_win and kill_TheBlackArcher;return;bar;line;1;returnss;FALSE;bar;;;Может, лук и грозное оружие. Поднимаю ему оценку. Теперь 3/10.;
;succeed_S_war_0001;last_run_win and kill_TheBlackArcher;return;war;line;1;returnss;FALSE;war;;;Благодарю за эту дуэль, могучие воины.;
;fail_M_kni_0001;run_first and last_run_fail;return;kni;line;1;returnf;TRUE;kni;;;Я вернулся.;
;fail_S_kni_0001;last_run_fail;return;kni;line;1000;returnf;TRUE;kni;;;Я вернулся. Опять.;
;fail_S_kni_0002;last_run_fail;return;kni;line;1000;returnf;TRUE;kni;;;Снова вернулся.;
;fail_S_kni_0003;last_run_fail;return;kni;line;1000;returnf;TRUE;kni;;;Опять и опять.;
;fail_S_kni_0004;last_run_fail;return;kni;line;1000;returnf;TRUE;kni;;;Почти получилось.;
;fail_S_kni_0005;last_run_fail;return;kni;line;1000;returnf;TRUE;kni;;;Расплата неизбежна.;
;fail_S_kni_0006;last_run_fail;return;kni;line;1000;returnf;TRUE;kni;;;Назад в прошлое.;
;fail_S_kni_0007;last_run_fail;return;kni;line;1000;returnf;TRUE;kni;;;Мог бы справиться лучше. И справлюсь.;
;fail_S_kni_0008;last_run_fail;return;kni;line;1000;returnf;TRUE;kni;;;Однажды я доберусь до тебя, Смерть.;
;fail_M_sor_0001;run_first and last_run_fail;return;sor;line;1;returnf;TRUE;sor;;;Я вернулась! Отлично.;
;fail_S_sor_0001;last_run_fail;return;sor;line;1001;returnf;TRUE;sor;;;Снова здесь. Опять.;
;fail_S_sor_0002;last_run_fail;return;sor;line;1001;returnf;TRUE;sor;;;Опять тут -.-;
;fail_S_sor_0003;last_run_fail;return;sor;line;1000;returnf;TRUE;sor;;;Вообще-то здесь холоднее.;
;fail_S_sor_0004;last_run_fail;return;sor;line;1000;returnf;TRUE;sor;;;Здесь довольно холодно.;
;fail_S_sor_0005;last_run_fail;return;sor;line;1000;returnf;TRUE;sor;;;Чёрт возьми!!;
;fail_S_sor_0006;last_run_fail;return;sor;line;1000;returnf;TRUE;sor;;;Угх, провал -.-;
;fail_S_sor_0007;last_run_fail;return;sor;line;1001;returnf;TRUE;sor;;;Не всегда же быть в лучшей форме.;
;fail_S_sor_0008;last_run_fail;return;sor;line;1001;returnf;TRUE;sor;;;Ничего не могла с этим поделать.;
;fail_S_sor_0009;last_run_fail;return;sor;line;1001;returnf;TRUE;sor;;;Хуже, чем в прошлый раз T.T;
;fail_S_sor_0010;last_run_fail;return;sor;line;1001;returnf;TRUE;sor;;;Снова здесь. Как всегда.;
;fail_M_ass_0001;run_first and last_run_fail;return;ass;line;1;returnf;TRUE;ass;;;снова тут;
;fail_S_ass_0001;last_run_fail;return;ass;line;1000;returnf;TRUE;ass;;;тени зовут меня обратно.;
;fail_S_ass_0002;last_run_fail;return;ass;line;1001;returnf;TRUE;ass;;;обратно в тени;
;fail_S_ass_0003;last_run_fail;return;ass;line;1001;returnf;TRUE;ass;;;что ж… я облажалась;
;fail_S_ass_0003;last_run_fail;return;ass;line;1000;returnf;TRUE;ass;;;снова в тени;
;fail_S_ass_0005;last_run_fail;return;ass;line;1001;returnf;TRUE;ass;;;опять здесь;
;fail_S_ass_0006;last_run_fail;return;ass;line;1000;returnf;TRUE;ass;;;обратно;
;fail_M_bar_0001;run_first and last_run_fail;return;bar;line;1;returnf;TRUE;bar;;;Назад к входу?;
;fail_S_bar_0001;last_run_fail;return;bar;line;1000;returnf;TRUE;bar;;;Назад к входу.;
;fail_S_bar_0002;last_run_fail;return;bar;line;1001;returnf;TRUE;bar;;;Вернулся.;
;fail_S_bar_0003;last_run_fail;return;bar;line;1003;returnf;TRUE;bar;;;Домой. Схожу поесть чего-нибудь.;
;fail_S_bar_0004;last_run_fail;return;bar;line;1002;returnf;TRUE;bar;;;Бесконечный цикл какой-то.;
;fail_S_bar_0005;last_run_fail;return;bar;line;1001;returnf;TRUE;bar;;;Вернулся.;
;fail_S_bar_0006;last_run_fail;return;bar;line;1001;returnf;TRUE;bar;;;Домой.;
;fail_M_war_0001;run_first and last_run_fail;return;war;line;1;returnf;TRUE;war;;;Я… я провалилась. Провалилась.;
;fail_S_war_0001;last_run_fail;return;war;line;2;returnf;FALSE;war;;;Я провалилась. Я недостойна помощи Времени.;
;fail_S_war_0002;last_run_fail;return;war;line;3;returnf;FALSE;war;;;Время всё ещё благословляет меня… значит, они не отвернулись от меня. И я не отступлю.;
;fail_S_war_0003;last_run_fail;return;war;line;1001;returnf;TRUE;war;;;В следующий раз я справлюсь лучше.;
;fail_S_war_0004;last_run_fail;return;war;line;1001;returnf;TRUE;war;;;Не отступать.;
;fail_S_war_0005;last_run_fail;return;war;line;1001;returnf;TRUE;war;;;Теперь я знаю, чего <b>не</b> надо делать.;
;fail_S_war_0006;last_run_fail;return;war;line;1002;returnf;TRUE;war;;;Герои никогда не сдаются.;
;fail_S_war_0007;last_run_fail;return;war;line;1002;returnf;TRUE;war;;;Я вернусь снова, Смерть.;
;fail_S_war_0008;last_run_fail;return;war;line;1003;returnf;TRUE;war;;;Если придётся — пролезу к успеху через провалы.;
;fail_S_war_0009;last_run_fail;return;war;line;1003;returnf;FALSE;war;;;Героическая решимость. Надо сохранять. Героическая решимость.;
;fail_S_war_0010;last_run_fail;return;war;line;1004;returnf;TRUE;war;;;Героическая решимость.;
;fail_M_dru_0001;run_first and last_run_fail;return;dru;line;1;returnf;TRUE;dru;;;Вернулась. Значит, это работает...;
;fail_S_dru_0003;last_run_fail;return;dru;line;1001;returnf;TRUE;dru;;;Снова здесь.;
;fail_S_dru_0004;last_run_fail;return;dru;line;1001;returnf;TRUE;dru;;;И опять здесь.;
;fail_S_dru_0005;last_run_fail;return;dru;line;1001;returnf;TRUE;dru;;;Я ещё вернусь, Смерть.;
;fail_S_dru_0006;last_run_fail;return;dru;line;1002;returnf;TRUE;dru;;;Это была не последняя попытка.;
;fail_S_dru_0007;last_run_fail;return;dru;line;1002;returnf;TRUE;dru;;;Это ещё не конец.;
;failfurther_S_kni_0001;last_run_fail;return;kni;line;1000;returnf;TRUE;kni;;;Уже ближе.;
;failfurther_S_kni_0002;last_run_fail;return;kni;line;1001;returnf;TRUE;kni;;;В следующий раз получится.;
;failfurther_S_kni_0003;last_run_fail;return;kni;line;1002;returnf;TRUE;kni;;;Почти получилось.;
;failfurther_S_kni_0004;last_run_fail;return;kni;line;1001;returnf;TRUE;kni;;;По крайней мере, дальше, чем в прошлый раз.;
;failfurther_S_sor_0001;last_run_fail;return;sor;line;1000;returnf;TRUE;sor;;;В этот раз подобралась ближе ^^;
;failfurther_S_sor_0002;last_run_fail;return;sor;line;1001;returnf;TRUE;sor;;;Всё теплее.;
;failfurther_S_sor_0003;last_run_fail;return;sor;line;1002;returnf;TRUE;sor;;;Всё теплее и теплее.;
;failfurther_S_sor_0004;last_run_fail;return;sor;line;1003;returnf;TRUE;sor;;;По крайней мере, приблизилась :3;
;failfurther_S_ass_0001;last_run_fail;return;ass;line;1000;returnf;TRUE;ass;;;подбираюсь ближе;
;failfurther_S_ass_0002;last_run_fail;return;ass;line;1001;returnf;TRUE;ass;;;я доберусь;
;failfurther_S_ass_0003;last_run_fail;return;ass;line;1001;returnf;TRUE;ass;;;в этот раз продвинулась дальше;
;failfurther_S_ass_0004;last_run_fail;return;ass;line;1001;returnf;TRUE;ass;;;всё ещё далеко;
;failfurther_S_bar_0001;last_run_fail;return;bar;line;1000;returnf;TRUE;bar;;;Ближе, чем был. Сойдёт.;
;failfurther_S_bar_0002;last_run_fail;return;bar;line;1001;returnf;TRUE;bar;;;Ничего, доберусь раньше Аворона.;
;failfurther_S_bar_0003;last_run_fail;return;bar;line;1001;returnf;TRUE;bar;;;Ближе, чем в прошлый раз.;
;failfurther_S_bar_0004;last_run_fail;return;bar;line;1001;returnf;TRUE;bar;;;В следующий раз возьму.;
;failfurther_S_war_0001;last_run_fail;return;war;line;1000;returnf;TRUE;war;;;Медленно, но верно я подбираюсь.;
;failfurther_S_war_0002;last_run_fail;return;war;line;1001;returnf;TRUE;war;;;Я одержу победу.;
;failfurther_S_war_0003;last_run_fail;return;war;line;1001;returnf;TRUE;war;;;Путь героя никогда не бывает лёгким.;
;failfurther_S_war_0004;last_run_fail;return;war;line;1001;returnf;TRUE;war;;;Что бы сделал герой? Продолжал бы пытаться.;
;enter_M_kni_0001;;enter;kni;line;1;enter;FALSE;kni;;;Значит, это и есть дом Смерти? Не ожидал увидеть траву…;
;enter_S_kni_0001;;enter;kni;line;1000;enter;TRUE;kni;;;Я сдержу свою клятву.;
;enter_S_kni_0002;;enter;kni;line;1000;enter;TRUE;kni;;;Боги, осветите мой путь.;
;enter_S_kni_0003;;enter;kni;line;1000;enter;TRUE;kni;;;За справедливость.;
;enter_S_kni_0004;;enter;kni;line;1000;enter;TRUE;kni;;;Смерть идёт за тобой.;
;enter_S_kni_0005;;enter;kni;line;1000;enter;TRUE;kni;;;От своего же Круга не убежать, Смерть.;
;enter_S_kni_0006;;enter;kni;line;1000;enter;TRUE;kni;;;Рука Справедливости идёт за тобой, Смерть.;
;enter_S_kni_0007;;enter;kni;line;1000;enter;TRUE;kni;;;От меня не уйти, Смерть.;
;enter_S_kni_0008;;enter;kni;line;1000;enter;TRUE;kni;;;В этот раз я готов, Смерть.;
;enter_S_kni_0009;;enter;kni;line;1000;enter;FALSE;kni;;;Твоё правление окончено, Смерть.;
;enter_S_kni_0010;;enter;kni;line;1000;enter;TRUE;kni;;;В этот раз… Смерть.;
;enter_M_sor_0001;;enter;sor;line;1;enter;FALSE;sor;;;Не волнуйся, Рет, я тебя найду.;
;enter_S_sor_0001;;enter;sor;line;1000;enter;FALSE;sor;;;Я пришла вытащить друга, Смерть.;
;enter_S_sor_0002;;enter;sor;line;1001;enter;TRUE;sor;;;Ещё одна попытка. Спать потом.;
;enter_S_sor_0003;;enter;sor;line;1000;enter;TRUE;sor;;;Готовься встретиться с собой, Смерть.;
;enter_S_sor_0004;;enter;sor;line;1001;enter;FALSE;sor;;;Он здесь не останется, Смерть.;
;enter_S_sor_0005;;enter;sor;line;1001;enter;FALSE;sor;;;Что это за деревья?;
;enter_S_sor_0006;;enter;sor;line;1001;enter;TRUE;sor;;;А у тебя в шкафу скелеты, Смерть…;
;enter_S_sor_0007;;enter;sor;line;1002;enter;FALSE;sor;;;Где ты его держишь?;
;enter_S_sor_0008;;enter;sor;line;1001;enter;TRUE;sor;;;В этот раз я тебя достану.;
;enter_M_ass_0001;;enter;ass;line;1;enter;FALSE;ass;;;Страх — жнец разума. Я не стану бояться.;
;enter_S_ass_0001;;enter;ass;line;1000;enter;TRUE;ass;;;бойся меня, Смерть.;
;enter_S_ass_0002;;enter;ass;line;1000;enter;TRUE;ass;;;бог мёртвых, ты ничего не знаешь о смерти.;
;enter_S_ass_0003;;enter;ass;line;1001;enter;TRUE;ass;;;выходи и встреть меня, гад;
;enter_S_ass_0004;;enter;ass;line;1001;enter;TRUE;ass;;;прячься сколько влезет, я тебя найду;
;enter_M_bar_0001;;enter;bar;line;1;enter;FALSE;bar;;;Смерть, я иду за тобой.;
;enter_S_bar_0001;;enter;bar;line;1000;enter;TRUE;bar;;;Коса большая, топор больше.;
;enter_S_bar_0002;;enter;bar;line;1000;enter;TRUE;bar;;;Время убивать.;
;enter_S_bar_0003;;enter;bar;line;1000;enter;TRUE;bar;;;Кронт пришёл!;
;enter_S_bar_0004;;enter;bar;line;1000;enter;TRUE;bar;;;Вот и я опять.;
;enter_M_war_0001;;enter;war;line;1;enter;FALSE;war;;;Я здесь. У меня получится.;
;enter_S_war_0001;;enter;war;line;1000;enter;TRUE;war;;;Я приму любые испытания, что ты мне приготовишь, Смерть.;
;enter_S_war_0002;;enter;war;line;1001;enter;TRUE;war;;;Призывай кого хочешь, Смерть, я буду готова.;
;enter_S_war_0003;;enter;war;line;1000;enter;TRUE;war;;;Что бы у тебя ни было, Смерть, я готова.;
;enter_S_war_0004;;enter;war;line;1001;enter;TRUE;war;;;Я готова.;
;enter_S_war_0005;;enter;war;line;1002;enter;TRUE;war;;;Однажды я выйду против тебя, Смерть.;
;see_pOoze_S_kni_0001;OozeSmall;on_see_pOoze;kni;line;1000;seepOoze;FALSE;kni;;;Что за странное существо.;
;see_pOoze_S_kni_0002;OozeSmall;on_see_pOoze;kni;line;1001;seepOoze;FALSE;kni;;;Интересно, из чего сделаны эти существа.;
;see_pSkelReve_S_sor_0001;Skeleton;on_see_pOoze;sor;line;1000;seepSkelReve;FALSE;sor;;;Скелетик!;
;see_pOoze_S_sor_0001;OozeSmall;on_see_pOoze;sor;line;1000;seepOoze;FALSE;sor;;;Они такие… скользкие.;
;see_pOoze_S_sor_0001;OozeSmall;on_see_pOoze;sor;line;1000;seepOoze;FALSE;sor;;;Они такие тягучие.;
;see_pOoze_S_sor_0002;OozeSmall;on_see_pOoze;sor;line;1001;seepOoze;FALSE;sor;;;Существа из желе!! :3;
;see_pOoze_S_sor_0003;OozeSmall;on_see_pOoze;sor;line;1002;seepOoze;FALSE;sor;;;Желейки, мы все знаем, кто вас победит! >.<;
;see_pOoze_S_ass_0001;OozeSmall;on_see_pOoze;ass;line;1002;seepOoze;FALSE;ass;;;фу, слизни.;
;see_pOoze_S_ass_0002;OozeSmall;on_see_pOoze;ass;line;1000;seepOoze;FALSE;ass;;;Фу, слаймы!;
;see_pOoze_S_ass_0003;OozeLarge;on_see_pOozeLarg;ass;line;1001;seepOozeLarg;FALSE;ass;;;Не трогай меня, не трогай меня!;
;see_pOoze_S_bar_0001;OozeSmall;on_see_pOoze;bar;line;1000;seepOoze;FALSE;bar;;;Ха! Шарообразные твари.;
;see_pOoze_S_war_0001;OozeSmall;on_see_pOoze;war;line;1000;seepOoze;FALSE;war;;;Это… существо не слишком-то героическое.;
;see_pOoze_S_ran_0001;OozeSmall;on_see_pOoze;ran;line;1000;seepOoze;FALSE;ran;;;Фу, не смей подходить ко мне, слизень.;
;see_pOoze_S_dru_0001;OozeSmall;on_see_pOoze;dru;line;1000;seepOoze;FALSE;dru;;;Чудовищные твари.;
;kill_pSkelReve_S_kni_0001;Skeleton;on_kill_pSkel;kni;line;1000;killpSkelReve;TRUE;kni;;;Прости, Скелет.;
;kill_pSkelReve_S_kni_0002;Skeleton;on_kill_pSkel;kni;line;1001;killpSkelReve;TRUE;kni;;;Ты настойчив, Скелет.;
;kill_pSkelReve_S_sor_0001;Skeleton;on_kill_pSkel;sor;line;1000;killpSkelReve;TRUE;sor;;;Скелетик уничтожен!;
;kill_pSkelReve_S_sor_0002;Skeleton;on_kill_pSkel;sor;line;1001;killpSkelReve;TRUE;sor;;;Нееет, прости, скелетик :(;
;kill_pSkelReve_S_sor_0003;Skeleton;on_kill_pSkel;sor;line;1002;killpSkelReve;TRUE;sor;;;Почему ты вечно на меня кидаешься, скелетик?;
;kill_pSkelReve_S_ass_0001;Skeleton;on_kill_pSkel;ass;line;1000;killpSkelReve;TRUE;ass;;;всё, с трепачом покончено;
;kill_pSkelReve_S_ass_0002;Skeleton;on_kill_pSkel;ass;line;1001;killpSkelReve;TRUE;ass;;;больше не вставай;
;kill_pSkelReve_S_ass_0003;Skeleton;on_kill_pSkel;ass;line;1002;killpSkelReve;TRUE;ass;;;в следующий раз так и лежи;
;kill_pSkelReve_S_bar_0001;Skeleton;on_kill_pSkel;bar;line;1000;killpSkelReve;TRUE;bar;;;Чего ты вообще лезешь, Скел?;
;kill_pSkelReve_S_bar_0002;Skeleton;on_kill_pSkel;bar;line;1001;killpSkelReve;TRUE;bar;;;В следующий раз ложись насовсем, Скел.;
;kill_pSkelReve_S_bar_0003;Skeleton;on_kill_pSkel;bar;line;1002;killpSkelReve;TRUE;bar;;;Чего ты опять встаёшь, Скел?;
;kill_pSkelReve_S_war_0001;Skeleton;on_kill_pSkel;war;line;1000;killpSkelReve;TRUE;war;;;Не самый грозный противник.;
;kill_pSkelReve_S_war_0002;Skeleton;on_kill_pSkel;war;line;1000;killpSkelReve;TRUE;war;;;Я одолею тебя тысячу раз, если придётся.;
;kill_pSkelReve_S_ran_0001;Skeleton;on_kill_pSkel;ran;line;1000;killpSkelReve;TRUE;ran;;;Вот и всё.;
;kill_pSkelReve_S_ran_0001;Skeleton;on_kill_pSkel;ran;line;1001;killpSkelReve;TRUE;ran;;;Зачем ты всё пытаешься, скелет?;
;kill_pSkelReve_S_ran_0002;Skeleton;on_kill_pSkel;ran;line;1001;killpSkelReve;TRUE;ran;;;Смысла нет, скелет. Сдавайся уже.;
;kill_pSkelReve_S_dru_0001;Skeleton;on_kill_pSkel;dru;line;1000;killpSkelReve;TRUE;dru;;;Безмозглый прислужник.;
;kill_pSkelReve_S_dru_0002;Skeleton;on_kill_pSkel;dru;line;1000;killpSkelReve;TRUE;dru;;;Гнусная некромантия.;
;kill_pSkelReve_S_dru_0002;Skeleton;on_kill_pSkel;dru;line;1000;killpSkelReve;TRUE;dru;;;Обратно в могилу, Скелет.;
;kill_pOoze_S_war_0001;OozeSmall;on_kill_pOoze;war;line;1000;killpOoze;TRUE;war;;;Не героический подвиг.;
;kill_pOoze_S_sor_0001;OozeSmall;on_kill_pOoze;sor;line;1000;killpOoze;TRUE;sor;;;Чавк-чавк!;
;kill_pOoze_S_sor_0002;OozeSmall;on_kill_pOoze;sor;line;1000;killpOoze;TRUE;sor;;;Плюх!;
;kill_pOoze_S_sor_0003;OozeSmall;on_kill_pOoze;sor;line;1000;killpOoze;TRUE;sor;;;Блип-блоп!;
;kill_pOoze_S_sor_0004;OozeSmall;on_kill_pOoze;sor;line;1000;killpOoze;TRUE;sor;;;Пуф! И конец слизню.;
;kill_pOoze_S_sor_0005;OozeSmall;on_kill_pOoze;sor;line;1000;killpOoze;TRUE;sor;;;Бах!;
;ipickup_brok_pc_0001;;item_pickup_brok;pc;line;1000;ipickupbrok;FALSE;ini;;;Такое сойдёт.;
;ipickup_comm_sor_0001;;item_pickup_comm;sor;line;1000;ipickupcomm;TRUE;sor;;;Мой предмет!;
;ipickup_rare_sor_0001;;item_pickup_rare;sor;line;1000;ipickuprare;TRUE;sor;;;Мой предмет!;
;ipickup_rare_sor_0002;;item_pickup_rare;sor;line;1000;ipickuprare;TRUE;sor;;;Моё :3!;
;ipickup_rare_sor_0003;;item_pickup_rare;sor;line;1000;ipickuprare;TRUE;sor;;;Я это забираю ^^;
