n/a;code;condition;event;ini;type;prio;group;reuse;speaker;voice;#;English(en)                        | (2nd row after this ingame);Bulgarian(bg)
;trophy_pSumm_S_kni_0002;;trophy_pSumm;kni;line;1002;;TRUE;kni;;;Haven't pieced together a whole Summoner yet, but I reckon we'll learn something about them from what we have.;
;trophy_pSumm_S_kni_0003;;trophy_pSumm;kni;line;1003;;TRUE;kni;;;I wonder if they can summon stronger beings than skeletons.;
;trophy_pSumm_S_kni_0004;;trophy_pSumm;kni;line;1004;;TRUE;kni;;;As abominable as their existance is, they can be quite majestic looking.;
;trophy_pSumm_S_sor_0001;;trophy_pSumm;sor;line;1001;;TRUE;sor;;;A Summoner!;
;trophy_pSumm_S_sor_0002;;trophy_pSumm;sor;line;1002;;TRUE;sor;;;Still piecing it together.;
;trophy_pSumm_S_sor_0003;;trophy_pSumm;sor;line;1003;;TRUE;sor;;;Tedious work, like I'm back at that museum -.-;
;trophy_pSumm_S_sor_0004;;trophy_pSumm;sor;line;1004;;TRUE;sor;;;Probably why I never got into summoning spells.;
;trophy_pSumm_S_sor_0005;;trophy_pSumm;sor;line;1005;;TRUE;sor;;;Maybe these snake people could teach me :p;
;trophy_pSumm_S_sor_0006;;trophy_pSumm;sor;line;1006;;TRUE;sor;;;If only… you know. We weren't stuck in eternal combat.;
;trophy_pSumm_S_ass_0001;;trophy_pSumm;ass;line;1001;;TRUE;ass;;;love it when these guys summon more skellies for me to loot;
;trophy_pSumm_S_ass_0002;;trophy_pSumm;ass;line;1002;;TRUE;ass;;;best kept alive;
;trophy_pSumm_S_bar_0001;;trophy_pSumm;bar;line;1001;;TRUE;bar;;;Summoner! Is good friend in Death's realm!;
;trophy_pSumm_S_bar_0002;;trophy_pSumm;bar;line;1002;;TRUE;bar;;;Helps give more bones to crush! Best not kill them.;
;trophy_pSumm_S_bar_0003;;trophy_pSumm;bar;line;1003;;TRUE;bar;;;But Merris said she wants to piece one together. So need crush *some*.;
;trophy_pSumm_S_war_0001;;trophy_pSumm;war;line;1001;;TRUE;war;;;Could this be the work of a necromancer?;
;trophy_pSumm_S_war_0002;;trophy_pSumm;war;line;1002;;TRUE;war;;;Perhaps a skeleton's self-assembled upgrade?;
;trophy_pSumm_S_war_0003;;trophy_pSumm;war;line;1003;;TRUE;war;;;Hm, even in Death's realm… life finds a way.;
;trophy_pSumm_S_dru_0001;;trophy_pSumm;dru;line;1001;;TRUE;dru;;;An abomination.;
;trophy_pSumm_S_dru_0002;;trophy_pSumm;dru;line;1002;;TRUE;dru;;;Necromancy is vile.;
;trophy_pSumm_S_dru_0003;;trophy_pSumm;dru;line;1003;;TRUE;dru;;;A waste of good bones.;
;trophy_pOoze_S_kni_0001;;trophy_pOoze;kni;line;1001;;TRUE;kni;;;An Oozie vial, I wonder if it can be used for anything.;
;trophy_pOoze_S_kni_0002;;trophy_pOoze;kni;line;1002;;TRUE;kni;;;A swarm of Oozies really tests a warrior's skill.;
;trophy_pOoze_S_kni_0003;;trophy_pOoze;kni;line;1003;;TRUE;kni;;;At least they're small.;
;trophy_pOoze_S_kni_0004;;trophy_pOoze;kni;line;1004;;TRUE;kni;;;Good thing they can't combine and grow.;
;trophy_pOoze_S_sor_0001;;trophy_pOoze;sor;line;1001;;TRUE;sor;;;Eh, if only my potion skills were better T.T;
;trophy_pOoze_S_sor_0002;;trophy_pOoze;sor;line;1002;;TRUE;sor;;;This Oozie jelly seems like it could be used for regenerative powers!;
;trophy_pOoze_S_sor_0003;;trophy_pOoze;sor;line;1003;;TRUE;sor;;;Quite annoying creatures.;
;trophy_pOoze_S_sor_0004;;trophy_pOoze;sor;line;1004;;TRUE;sor;;;Oozies are kind of cute though :3;
;trophy_pOoze_S_ass_0001;;trophy_pOoze;ass;line;1001;;TRUE;ass;;;ew, it's disgusting;
;trophy_pOoze_S_ass_0002;;trophy_pOoze;ass;line;1002;;TRUE;ass;;;why did we stuff the Oozie matter in these jars?;
;trophy_pOoze_S_ass_0003;;trophy_pOoze;ass;line;1003;;TRUE;ass;;;well, if Merris thinks she can make a potion from it…;
;trophy_pOoze_S_bar_0001;;trophy_pOoze;bar;line;1001;;TRUE;bar;;;Ha! Oozie jar looks like orc drink.;
;trophy_pOoze_S_bar_0002;;trophy_pOoze;bar;line;1002;;TRUE;bar;;;When Merris not looking, I try to have a taste from jar.;
;trophy_pOoze_S_bar_0003;;trophy_pOoze;bar;line;1003;;TRUE;bar;;;Merris say she wants to make potion from it. Maybe already is.;
;trophy_pOoze_S_bar_0004;;trophy_pOoze;bar;line;1004;;TRUE;bar;;;Maybe oozie jelly is alcohol!;
;trophy_pGhos_S_kni_0001;;trophy_pGhos;kni;line;1001;;TRUE;kni;;;We should have never put Ghost matter in here.;
;trophy_pGhos_S_kni_0002;;trophy_pGhos;kni;line;1002;;TRUE;kni;;;It might come back to life.;
;trophy_pGhos_S_kni_0003;;trophy_pGhos;kni;line;1003;;TRUE;kni;;;Vial looks tough enough to contain it though.;
;trophy_pGhos_S_sor_0001;;trophy_pGhos;sor;line;1001;;TRUE;sor;;;Ghost matter!;
;trophy_pGhos_S_sor_0002;;trophy_pGhos;sor;line;1002;;TRUE;sor;;;Best keep my hands away from it.;
;trophy_pGhos_S_sor_0003;;trophy_pGhos;sor;line;1003;;TRUE;sor;;;Might have to put a dangerous sign on it.;
;trophy_pGhos_S_sor_0004;;trophy_pGhos;sor;line;1004;;TRUE;sor;;;Warning: Dangerous Ghost Matter!;
;trophy_pGhos_S_ass_0001;;trophy_pGhos;ass;line;1001;;TRUE;ass;;;ghost matter;
;trophy_pGhos_S_ass_0002;;trophy_pGhos;ass;line;1002;;TRUE;ass;;;it looks cool at least;
;trophy_pGhos_S_bar_0001;;trophy_pGhos;bar;line;1001;;TRUE;bar;;;Haha! This Ghost matter so harmless.;
;trophy_pGhos_S_bar_0002;;trophy_pGhos;bar;line;1002;;TRUE;bar;;;Ghosts can't even lift weapons.;
;trophy_pGhos_S_bar_0003;;trophy_pGhos;bar;line;1003;;TRUE;bar;;;Weak opponents, these Ghosts.;
;trophy_pGhos_S_war_0001;;trophy_pGhos;war;line;1001;;TRUE;war;;;I knew a ghost back home.;
;trophy_pGhos_S_war_0002;;trophy_pGhos;war;line;1002;;TRUE;war;;;I wonder why some ghosts move on and others remain in our world.;
;trophy_pGhos_S_war_0003;;trophy_pGhos;war;line;1003;;TRUE;war;;;These ghosts are making my unlife unpleasant.;
;trophy_pGhos_S_ran_0001;;trophy_pGhos;ran;line;1001;;TRUE;ran;;;Palace ghosts are kinder.;
;trophy_pGhos_S_dru_0001;;trophy_pGhos;dru;line;1001;;TRUE;dru;;;Unnatural.;
;succeed_M_sor_0001;last_run_win and kill_VampireLord;return;sor;line;1;returnss;FALSE;sor;;;Thanks for the key, Baron ^^;
;succeed_M_ass_0001;last_run_win and kill_VampireLord;return;ass;line;1;returnss;FALSE;ass;;;suck it, baron;
;succeed_M_bar_0001;last_run_win and kill_VampireLord;return;bar;line;1;returnss;FALSE;bar;;;You do better next time, Baron.;
;succeed_M_war_0001;last_run_win and kill_VampireLord;return;war;line;1;returnss;FALSE;war;;;I… have defeated… The Baron. So I <b>can</b> succeed. No, I <b>will</b> succeed.;
;succeed_M_ran_0001;last_run_win and kill_VampireLord;return;ran;line;1;returnss;FALSE;ran;;;Nice outfit, Baron.;
;succeed_M_dru_0001;last_run_win and kill_VampireLord;return;dru;line;1;returnss;FALSE;dru;;;Now <b>I</b> get to drink your blood, vampire.;
;succeed_S_kni_0001;last_run_win and kill_TheBlackArcher;return;kni;line;1;returnss;FALSE;kni;;;So much for those llamas.;
;succeed_S_sor_0001;last_run_win and kill_TheBlackArcher;return;sor;line;1;returnss;FALSE;sor;;;Sorry, llamas ^^!;
;succeed_S_ass_0001;last_run_win and kill_TheBlackArcher;return;ass;line;1;returnss;FALSE;ass;;;llamas.;
;succeed_S_bar_0001;last_run_win and kill_TheBlackArcher;return;bar;line;1;returnss;FALSE;bar;;;Perhaps bow is mighty weapon. I bump its rating. Now is 3/10.;
;succeed_S_war_0001;last_run_win and kill_TheBlackArcher;return;war;line;1;returnss;FALSE;war;;;Thank you for this duel, mighty warriors.;
;fail_M_kni_0001;run_first and last_run_fail;return;kni;line;1;returnf;TRUE;kni;;;I'm back.;
;fail_S_kni_0001;last_run_fail;return;kni;line;1000;returnf;TRUE;kni;;;I'm back. Again.;
;fail_S_kni_0002;last_run_fail;return;kni;line;1000;returnf;TRUE;kni;;;Back again.;
;fail_S_kni_0003;last_run_fail;return;kni;line;1000;returnf;TRUE;kni;;;Again and again.;
;fail_S_kni_0004;last_run_fail;return;kni;line;1000;returnf;TRUE;kni;;;That was close.;
;fail_S_kni_0005;last_run_fail;return;kni;line;1000;returnf;TRUE;kni;;;There will be reckoning.;
;fail_S_kni_0006;last_run_fail;return;kni;line;1000;returnf;TRUE;kni;;;Back to the past.;
;fail_S_kni_0007;last_run_fail;return;kni;line;1000;returnf;TRUE;kni;;;Could have done better. Will do better.;
;fail_S_kni_0008;last_run_fail;return;kni;line;1000;returnf;TRUE;kni;;;One day I will reach you, Death.;
;fail_M_sor_0001;run_first and last_run_fail;return;sor;line;1;returnf;TRUE;sor;;;I'm back! Great.;
;fail_S_sor_0001;last_run_fail;return;sor;line;1001;returnf;TRUE;sor;;;Back. Again.;
;fail_S_sor_0002;last_run_fail;return;sor;line;1001;returnf;TRUE;sor;;;Here again -.-;
;fail_S_sor_0003;last_run_fail;return;sor;line;1000;returnf;TRUE;sor;;;Actually colder here.;
;fail_S_sor_0004;last_run_fail;return;sor;line;1000;returnf;TRUE;sor;;;Quite cold in here.;
;fail_S_sor_0005;last_run_fail;return;sor;line;1000;returnf;TRUE;sor;;;Goddamit!!;
;fail_S_sor_0006;last_run_fail;return;sor;line;1000;returnf;TRUE;sor;;;Ugh, failed -.-;
;fail_S_sor_0007;last_run_fail;return;sor;line;1001;returnf;TRUE;sor;;;Can't always be at the top of my shape.;
;fail_S_sor_0008;last_run_fail;return;sor;line;1001;returnf;TRUE;sor;;;Nothing I could do about it.;
;fail_S_sor_0009;last_run_fail;return;sor;line;1001;returnf;TRUE;sor;;;Worse than before T.T;
;fail_S_sor_0010;last_run_fail;return;sor;line;1001;returnf;TRUE;sor;;;Back here. As always.;
;fail_M_ass_0001;run_first and last_run_fail;return;ass;line;1;returnf;TRUE;ass;;;back here;
;fail_S_ass_0001;last_run_fail;return;ass;line;1000;returnf;TRUE;ass;;;the shadows call me back.;
;fail_S_ass_0002;last_run_fail;return;ass;line;1001;returnf;TRUE;ass;;;back to the shadows;
;fail_S_ass_0003;last_run_fail;return;ass;line;1001;returnf;TRUE;ass;;;well… i fucked up;
;fail_S_ass_0003;last_run_fail;return;ass;line;1000;returnf;TRUE;ass;;;back in the shadows;
;fail_S_ass_0005;last_run_fail;return;ass;line;1001;returnf;TRUE;ass;;;back again;
;fail_S_ass_0006;last_run_fail;return;ass;line;1000;returnf;TRUE;ass;;;back;
;fail_M_bar_0001;run_first and last_run_fail;return;bar;line;1;returnf;TRUE;bar;;;Back to entrance?;
;fail_S_bar_0001;last_run_fail;return;bar;line;1000;returnf;TRUE;bar;;;Back to entrance.;
;fail_S_bar_0002;last_run_fail;return;bar;line;1001;returnf;TRUE;bar;;;Back.;
;fail_S_bar_0003;last_run_fail;return;bar;line;1003;returnf;TRUE;bar;;;Back home. I go grab something to eat.;
;fail_S_bar_0004;last_run_fail;return;bar;line;1002;returnf;TRUE;bar;;;Endless loop this.;
;fail_S_bar_0005;last_run_fail;return;bar;line;1001;returnf;TRUE;bar;;;Back.;
;fail_S_bar_0006;last_run_fail;return;bar;line;1001;returnf;TRUE;bar;;;Back home.;
;fail_M_war_0001;run_first and last_run_fail;return;war;line;1;returnf;TRUE;war;;;I… I failed. I failed.;
;fail_S_war_0001;last_run_fail;return;war;line;2;returnf;FALSE;war;;;I failed. I am not worthy of Time's help.;
;fail_S_war_0002;last_run_fail;return;war;line;3;returnf;FALSE;war;;;Time still blesses me… so they have not given up on me. I will not give up either.;
;fail_S_war_0003;last_run_fail;return;war;line;1001;returnf;TRUE;war;;;Next time I'll do better.;
;fail_S_war_0004;last_run_fail;return;war;line;1001;returnf;TRUE;war;;;No giving up.;
;fail_S_war_0005;last_run_fail;return;war;line;1001;returnf;TRUE;war;;;Now I know what <b>not</b> to do.;
;fail_S_war_0006;last_run_fail;return;war;line;1002;returnf;TRUE;war;;;Heroes never give up.;
;fail_S_war_0007;last_run_fail;return;war;line;1002;returnf;TRUE;war;;;I'll be back again, Death.;
;fail_S_war_0008;last_run_fail;return;war;line;1003;returnf;TRUE;war;;;I'll fail my way into success if I have to.;
;fail_S_war_0009;last_run_fail;return;war;line;1003;returnf;FALSE;war;;;Heroic determination. Need to maintain. Heroic determination.;
;fail_S_war_0010;last_run_fail;return;war;line;1004;returnf;TRUE;war;;;Heroic determination.;
;fail_M_dru_0001;run_first and last_run_fail;return;dru;line;1;returnf;TRUE;dru;;;Back. So it works...;
;fail_S_dru_0003;last_run_fail;return;dru;line;1001;returnf;TRUE;dru;;;Back again.;
;fail_S_dru_0004;last_run_fail;return;dru;line;1001;returnf;TRUE;dru;;;Back yet again.;
;fail_S_dru_0005;last_run_fail;return;dru;line;1001;returnf;TRUE;dru;;;I'll be back, Death.;
;fail_S_dru_0006;last_run_fail;return;dru;line;1002;returnf;TRUE;dru;;;Won't be the last try.;
;fail_S_dru_0007;last_run_fail;return;dru;line;1002;returnf;TRUE;dru;;;This isn't over.;
;failfurther_S_kni_0001;last_run_fail;return;kni;line;1000;returnf;TRUE;kni;;;Getting closer.;
;failfurther_S_kni_0002;last_run_fail;return;kni;line;1001;returnf;TRUE;kni;;;Next time I'll succeed.;
;failfurther_S_kni_0003;last_run_fail;return;kni;line;1002;returnf;TRUE;kni;;;That was close.;
;failfurther_S_kni_0004;last_run_fail;return;kni;line;1001;returnf;TRUE;kni;;;Farther than before at least.;
;failfurther_S_sor_0001;last_run_fail;return;sor;line;1000;returnf;TRUE;sor;;;Got closer this time ^^;
;failfurther_S_sor_0002;last_run_fail;return;sor;line;1001;returnf;TRUE;sor;;;Getting warmer.;
;failfurther_S_sor_0003;last_run_fail;return;sor;line;1002;returnf;TRUE;sor;;;Warmer and warmer.;
;failfurther_S_sor_0004;last_run_fail;return;sor;line;1003;returnf;TRUE;sor;;;Got closer at least :3;
;failfurther_S_ass_0001;last_run_fail;return;ass;line;1000;returnf;TRUE;ass;;;im getting closer;
;failfurther_S_ass_0002;last_run_fail;return;ass;line;1001;returnf;TRUE;ass;;;ill get there;
;failfurther_S_ass_0003;last_run_fail;return;ass;line;1001;returnf;TRUE;ass;;;reached farther this time;
;failfurther_S_ass_0004;last_run_fail;return;ass;line;1001;returnf;TRUE;ass;;;still more to go;
;failfurther_S_bar_0001;last_run_fail;return;bar;line;1000;returnf;TRUE;bar;;;Got closer. Is good enough.;
;failfurther_S_bar_0002;last_run_fail;return;bar;line;1001;returnf;TRUE;bar;;;Is ok, I get there before Avoron.;
;failfurther_S_bar_0003;last_run_fail;return;bar;line;1001;returnf;TRUE;bar;;;Closer than before.;
;failfurther_S_bar_0004;last_run_fail;return;bar;line;1001;returnf;TRUE;bar;;;Next time I have it.;
;failfurther_S_war_0001;last_run_fail;return;war;line;1000;returnf;TRUE;war;;;Slowly but surely I'm getting there.;
;failfurther_S_war_0002;last_run_fail;return;war;line;1001;returnf;TRUE;war;;;I will be victorious.;
;failfurther_S_war_0003;last_run_fail;return;war;line;1001;returnf;TRUE;war;;;A hero's journey is never easy.;
;failfurther_S_war_0004;last_run_fail;return;war;line;1001;returnf;TRUE;war;;;What would a hero do? Keep trying.;
;enter_M_kni_0001;;enter;kni;line;1;enter;FALSE;kni;;;So this is the house of Death? Wasn't expecting to find grass…;
;enter_S_kni_0001;;enter;kni;line;1000;enter;TRUE;kni;;;I will honor my oath.;
;enter_S_kni_0002;;enter;kni;line;1000;enter;TRUE;kni;;;Gods, light my path.;
;enter_S_kni_0003;;enter;kni;line;1000;enter;TRUE;kni;;;For justice.;
;enter_S_kni_0004;;enter;kni;line;1000;enter;TRUE;kni;;;Death comes for you.;
;enter_S_kni_0005;;enter;kni;line;1000;enter;TRUE;kni;;;No escape from your own realm, Death.;
;enter_S_kni_0006;;enter;kni;line;1000;enter;TRUE;kni;;;The hand of Justice comes for you, Death.;
;enter_S_kni_0007;;enter;kni;line;1000;enter;TRUE;kni;;;There will be no escape, Death.;
;enter_S_kni_0008;;enter;kni;line;1000;enter;TRUE;kni;;;I'm ready this time, Death.;
;enter_S_kni_0009;;enter;kni;line;1000;enter;FALSE;kni;;;Your reign is over, Death.;
;enter_S_kni_0010;;enter;kni;line;1000;enter;TRUE;kni;;;This time… Death.;
;enter_M_sor_0001;;enter;sor;line;1;enter;FALSE;sor;;;Don't worry, Rhet, I'll find you.;
;enter_S_sor_0001;;enter;sor;line;1000;enter;FALSE;sor;;;I'm breaking my friend out, Death.;
;enter_S_sor_0002;;enter;sor;line;1001;enter;TRUE;sor;;;One more try. Sleep later.;
;enter_S_sor_0003;;enter;sor;line;1000;enter;TRUE;sor;;;Prepare to face yourself, Death.;
;enter_S_sor_0004;;enter;sor;line;1001;enter;FALSE;sor;;;He's not staying here, Death.;
;enter_S_sor_0005;;enter;sor;line;1001;enter;FALSE;sor;;;What's with the trees?;
;enter_S_sor_0006;;enter;sor;line;1001;enter;TRUE;sor;;;You've got skeletons in your closet, Death…;
;enter_S_sor_0007;;enter;sor;line;1002;enter;FALSE;sor;;;Where are you keeping him?;
;enter_S_sor_0008;;enter;sor;line;1001;enter;TRUE;sor;;;This time I'll get you.;
;enter_M_ass_0001;;enter;ass;line;1;enter;FALSE;ass;;;Fear is the mind reaper. I shall not fear.;
;enter_S_ass_0001;;enter;ass;line;1000;enter;TRUE;ass;;;fear me, Death.;
;enter_S_ass_0002;;enter;ass;line;1000;enter;TRUE;ass;;;god of the dead, you know nothing of death.;
;enter_S_ass_0003;;enter;ass;line;1001;enter;TRUE;ass;;;come n face me, prick;
;enter_S_ass_0004;;enter;ass;line;1001;enter;TRUE;ass;;;hide all u want, ill find you;
;enter_M_bar_0001;;enter;bar;line;1;enter;FALSE;bar;;;Death, I come for you.;
;enter_S_bar_0001;;enter;bar;line;1000;enter;TRUE;bar;;;Big scythe, bigger axe.;
;enter_S_bar_0002;;enter;bar;line;1000;enter;TRUE;bar;;;Time for killing.;
;enter_S_bar_0003;;enter;bar;line;1000;enter;TRUE;bar;;;Here's Kront!;
;enter_S_bar_0004;;enter;bar;line;1000;enter;TRUE;bar;;;Here I come again.;
;enter_M_war_0001;;enter;war;line;1;enter;FALSE;war;;;I'm here. I can do this.;
;enter_S_war_0001;;enter;war;line;1000;enter;TRUE;war;;;I will face all challenges you have for me, Death.;
;enter_S_war_0002;;enter;war;line;1001;enter;TRUE;war;;;Summon whoever you like, Death, I'll be ready.;
;enter_S_war_0003;;enter;war;line;1000;enter;TRUE;war;;;Whatever you've got, Death, I'm ready.;
;enter_S_war_0004;;enter;war;line;1001;enter;TRUE;war;;;I'm ready.;
;enter_S_war_0005;;enter;war;line;1002;enter;TRUE;war;;;One day I'll face you, Death.;
;see_pOoze_S_kni_0001;OozeSmall;on_see_pOoze;kni;line;1000;seepOoze;FALSE;kni;;;What a weird creature.;
;see_pOoze_S_kni_0002;OozeSmall;on_see_pOoze;kni;line;1001;seepOoze;FALSE;kni;;;I wonder what these creatures are made of.;
;see_pSkelReve_S_sor_0001;Skeleton;on_see_pOoze;sor;line;1000;seepSkelReve;FALSE;sor;;;Skelly!;
;see_pOoze_S_sor_0001;OozeSmall;on_see_pOoze;sor;line;1000;seepOoze;FALSE;sor;;;They're so… slimy.;
;see_pOoze_S_sor_0001;OozeSmall;on_see_pOoze;sor;line;1000;seepOoze;FALSE;sor;;;They're so gooey.;
;see_pOoze_S_sor_0002;OozeSmall;on_see_pOoze;sor;line;1001;seepOoze;FALSE;sor;;;Jelly creatures!! :3;
;see_pOoze_S_sor_0003;OozeSmall;on_see_pOoze;sor;line;1002;seepOoze;FALSE;sor;;;Jellies, we all know who wins this! >.<;
;see_pOoze_S_ass_0001;OozeSmall;on_see_pOoze;ass;line;1002;seepOoze;FALSE;ass;;;ugh, oozes.;
;see_pOoze_S_ass_0002;OozeSmall;on_see_pOoze;ass;line;1000;seepOoze;FALSE;ass;;;Eww, slimes!;
;see_pOoze_S_ass_0003;OozeLarge;on_see_pOozeLarg;ass;line;1001;seepOozeLarg;FALSE;ass;;;Don't touch me, don't touch me!;
;see_pOoze_S_bar_0001;OozeSmall;on_see_pOoze;bar;line;1000;seepOoze;FALSE;bar;;;Ha! Balloon creatures.;
;see_pOoze_S_war_0001;OozeSmall;on_see_pOoze;war;line;1000;seepOoze;FALSE;war;;;This… creature is not very heroic.;
;see_pOoze_S_ran_0001;OozeSmall;on_see_pOoze;ran;line;1000;seepOoze;FALSE;ran;;;Ugh, do not get close to me, slime.;
;see_pOoze_S_dru_0001;OozeSmall;on_see_pOoze;dru;line;1000;seepOoze;FALSE;dru;;;Monstrous creatures.;
;kill_pSkelReve_S_kni_0001;Skeleton;on_kill_pSkel;kni;line;1000;killpSkelReve;TRUE;kni;;;Sorry, Skeleton.;
;kill_pSkelReve_S_kni_0002;Skeleton;on_kill_pSkel;kni;line;1001;killpSkelReve;TRUE;kni;;;You are persistent, Skeleton.;
;kill_pSkelReve_S_sor_0001;Skeleton;on_kill_pSkel;sor;line;1000;killpSkelReve;TRUE;sor;;;Skelly destroyed!;
;kill_pSkelReve_S_sor_0002;Skeleton;on_kill_pSkel;sor;line;1001;killpSkelReve;TRUE;sor;;;Noo, I'm sorry, skelly :(;
;kill_pSkelReve_S_sor_0003;Skeleton;on_kill_pSkel;sor;line;1002;killpSkelReve;TRUE;sor;;;Why do you always attack me, skelly?;
;kill_pSkelReve_S_ass_0001;Skeleton;on_kill_pSkel;ass;line;1000;killpSkelReve;TRUE;ass;;;so much for this loudmouth;
;kill_pSkelReve_S_ass_0002;Skeleton;on_kill_pSkel;ass;line;1001;killpSkelReve;TRUE;ass;;;don't get up again;
;kill_pSkelReve_S_ass_0003;Skeleton;on_kill_pSkel;ass;line;1002;killpSkelReve;TRUE;ass;;;next time stay down;
;kill_pSkelReve_S_bar_0001;Skeleton;on_kill_pSkel;bar;line;1000;killpSkelReve;TRUE;bar;;;Why you even try this, Skel?;
;kill_pSkelReve_S_bar_0002;Skeleton;on_kill_pSkel;bar;line;1001;killpSkelReve;TRUE;bar;;;Lie down next time for good, Skel.;
;kill_pSkelReve_S_bar_0003;Skeleton;on_kill_pSkel;bar;line;1002;killpSkelReve;TRUE;bar;;;Why you still rise up, Skel?;
;kill_pSkelReve_S_war_0001;Skeleton;on_kill_pSkel;war;line;1000;killpSkelReve;TRUE;war;;;Not the most formidable foe.;
;kill_pSkelReve_S_war_0002;Skeleton;on_kill_pSkel;war;line;1000;killpSkelReve;TRUE;war;;;I will defeat you a thousand times if I have to.;
;kill_pSkelReve_S_ran_0001;Skeleton;on_kill_pSkel;ran;line;1000;killpSkelReve;TRUE;ran;;;So much for that.;
;kill_pSkelReve_S_ran_0001;Skeleton;on_kill_pSkel;ran;line;1001;killpSkelReve;TRUE;ran;;;Why do you keep trying, skelly?;
;kill_pSkelReve_S_ran_0002;Skeleton;on_kill_pSkel;ran;line;1001;killpSkelReve;TRUE;ran;;;There's no point, skelly. Just give it up already.;
;kill_pSkelReve_S_dru_0001;Skeleton;on_kill_pSkel;dru;line;1000;killpSkelReve;TRUE;dru;;;Mindless serf.;
;kill_pSkelReve_S_dru_0002;Skeleton;on_kill_pSkel;dru;line;1000;killpSkelReve;TRUE;dru;;;Vile necromancy.;
;kill_pSkelReve_S_dru_0002;Skeleton;on_kill_pSkel;dru;line;1000;killpSkelReve;TRUE;dru;;;Back to the grave, Skeleton.;
;kill_pOoze_S_war_0001;OozeSmall;on_kill_pOoze;war;line;1000;killpOoze;TRUE;war;;;Not a heroic feat.;
;kill_pOoze_S_sor_0001;OozeSmall;on_kill_pOoze;sor;line;1000;killpOoze;TRUE;sor;;;Squish-squash!;
;kill_pOoze_S_sor_0002;OozeSmall;on_kill_pOoze;sor;line;1000;killpOoze;TRUE;sor;;;Ploop!;
;kill_pOoze_S_sor_0003;OozeSmall;on_kill_pOoze;sor;line;1000;killpOoze;TRUE;sor;;;Blip-blop!;
;kill_pOoze_S_sor_0004;OozeSmall;on_kill_pOoze;sor;line;1000;killpOoze;TRUE;sor;;;Poof! Goes the oozie.;
;kill_pOoze_S_sor_0005;OozeSmall;on_kill_pOoze;sor;line;1000;killpOoze;TRUE;sor;;;Pow!;
;ipickup_brok_pc_0001;;item_pickup_brok;pc;line;1000;ipickupbrok;FALSE;ini;;;This should do.;
;ipickup_comm_sor_0001;;item_pickup_comm;sor;line;1000;ipickupcomm;TRUE;sor;;;My item!;
;ipickup_rare_sor_0001;;item_pickup_rare;sor;line;1000;ipickuprare;TRUE;sor;;;My item!;
;ipickup_rare_sor_0002;;item_pickup_rare;sor;line;1000;ipickuprare;TRUE;sor;;;Mine :3!;
;ipickup_rare_sor_0003;;item_pickup_rare;sor;line;1000;ipickuprare;TRUE;sor;;;I'll be taking this ^^;
;ipickup_epic_sor_0001;;item_pickup_epic;sor;line;1000;ipickupepic;TRUE;sor;;;My item!;
;ipickup_epic_sor_0002;;item_pickup_epic;sor;line;1000;ipickupepic;TRUE;sor;;;It's epic!!;
;ipickup_epic_sor_0003;;item_pickup_epic;sor;line;1000;ipickupepic;TRUE;sor;;;I'll be taking this ^^;
;ipickup_myth_sor_0001;;item_pickup_myth;sor;line;1000;ipickupmyth;TRUE;sor;;;Taking this!;
;ipickup_immo_sor_0001;;item_pickup_immo;sor;line;1000;ipickupimmo;TRUE;sor;;;My item!;
;idropworse_pc_0001;;item_drop;pc;line;1;idropw;FALSE;ini;;;An item. I should pick it up.;
;idropworse_pc_0002;;item_drop;pc;line;2;idropw;FALSE;ini;;;This item could be useful.;
;idropworse_kni_0001;worse_than_cur;item_drop;kni;line;1000;idropw;TRUE;kni;;;Not the best item by the looks of it.;
;idropworse_kni_0002;worse_than_cur;item_drop;kni;line;1001;idropw;TRUE;kni;;;More useless items.;
;idropworse_kni_0003;worse_than_cur;item_drop;kni;line;1000;idropw;TRUE;kni;;;Don't really need this one.;
;idropworse_kni_0004;worse_than_cur;item_drop;kni;line;1000;idropw;TRUE;kni;;;Not the most useful item.;
;idropbetter_kni_0001;better_than_cur  ;item_drop;kni;line;1000;idropb;TRUE;kni;;;My lucky day.;
;idropbetter_kni_0002;better_than_cur  ;item_drop;kni;line;1000;idropb;TRUE;kni;;;Epic!;
;idropbetter_kni_0003;better_than_cur  ;item_drop;kni;line;1000;idropb;TRUE;kni;;;This gear will suit me well.;
;idropbetter_kni_0004;better_than_cur  ;item_drop;kni;line;1000;idropb;TRUE;kni;;;Your stolen goods are now forfeit, Death.;
;idropworse_sor_0001;worse_than_cur;item_drop;sor;line;1000;idropw;TRUE;sor;;;Is there anything useful in this graveyard?;
;idropworse_sor_0002;worse_than_cur;item_drop;sor;line;1000;idropw;TRUE;sor;;;Death, why did you bring this garbage into your realm?;
;idropworse_sor_0003;worse_than_cur;item_drop;sor;line;1001;idropw;TRUE;sor;;;Yea, I don't really need more of that trash <.<;
;idropworse_sor_0004;worse_than_cur;item_drop;sor;line;1001;idropw;TRUE;sor;;;Great, more junk -.-;
;idropbetter_sor_0001;better_than_cur  ;item_drop;sor;line;1000;idropb;TRUE;sor;;;O-oo, shinies!;
;idropbetter_sor_0002;better_than_cur  ;item_drop;sor;line;1000;idropb;TRUE;sor;;;Shinies!;
;idropbetter_sor_0003;better_than_cur  ;item_drop;sor;line;1000;idropb;TRUE;sor;;;Items!;
